,Id,住宅类型,住宅区域,街道接触面积(英尺),住宅面积,街道路面状况,巷子路面状况,住宅形状(大概),住宅现状,水电气,住宅配置,住宅视野,社区,住宅周边1,住宅周边2,适用家庭,住宅房型,装修质量,整体质量,建造年份,法律拆除年份,天花板类型,天花板材料,户外装饰1,户外装饰2,砖墙类型,砖墙面积,户外材料质量,户外装修质量,地下室类型,地下室深度,地下室质量,花园外墙,地下室现状1,地下室一层标准面积,地下室现状2,地下室二层标准面积,地下室建造现状,整体地下室面积,暖气类型,暖气质量,中央空调,电力系统,二楼面积,三楼面积,全低质量面积,户外活动空间面积,全卫地下室,半卫地下室,全卫及以上,半卫及以上,卧室及以上,厨房及以上,厨房质量,总房间量,住宅性能,壁炉数量,壁炉质量,车库类型,车库建造时间,车库装修现状,车位数量,车库面积,车库质量,车库现状,石板路,木板面积,开放式门廊面积,关闭式门廊面积,三季门廊面积,半开放式门廊面积,泳池面积,泳池质量,篱笆质量,其他配置,其他配置的价值,销售月份,销售年份,销售类型,销售状态,SalePrice
906,906.0,0.0,3.0,86.0,882.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,21.0,2.0,2.0,0.0,2.0,7.0,4.0,107.0,56.0,1.0,1.0,12.0,13.0,3.0,136.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,18.0,5.0,0.0,734.0,612.0,1.0,0.0,1.0,4.0,618.0,0.0,0.0,482.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,92.0,1.0,3.0,397.0,4.0,4.0,2.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,4.0,255000
907,907.0,4.0,3.0,57.0,732.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,0.0,6.0,6.0,39.0,37.0,1.0,1.0,3.0,3.0,2.0,0.0,2.0,4.0,1.0,2.0,3.0,3.0,4.0,71.0,5.0,0.0,495.0,287.0,1.0,2.0,1.0,4.0,253.0,314.0,0.0,689.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0,24.0,0.0,1.0,3.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,250000
908,908.0,0.0,3.0,0.0,390.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,11.0,2.0,2.0,0.0,2.0,4.0,4.0,84.0,33.0,1.0,1.0,6.0,6.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,0.0,1.0,110.0,0.0,63.0,136.0,185.0,1.0,4.0,1.0,4.0,165.0,0.0,0.0,65.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,1.0,69.0,2.0,2.0,170.0,4.0,4.0,2.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,8.0,4.0,131000
909,909.0,5.0,3.0,101.0,833.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,8.0,2.0,2.0,0.0,5.0,5.0,4.0,106.0,55.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,463.0,111.0,1.0,0.0,1.0,4.0,62.0,171.0,0.0,387.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,91.0,0.0,2.0,95.0,4.0,4.0,2.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,4.0,174000
910,910.0,10.0,3.0,51.0,737.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,12.0,1.0,2.0,2.0,5.0,4.0,4.0,61.0,10.0,1.0,1.0,8.0,8.0,1.0,225.0,3.0,4.0,1.0,3.0,3.0,3.0,4.0,201.0,5.0,0.0,414.0,344.0,1.0,4.0,1.0,0.0,316.0,358.0,0.0,755.0,0.0,0.0,2.0,0.0,5.0,2.0,3.0,10.0,6.0,0.0,0.0,5.0,46.0,2.0,2.0,166.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,154300
911,911.0,0.0,3.0,0.0,450.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,2.0,2.0,0.0,2.0,4.0,6.0,78.0,39.0,1.0,1.0,6.0,10.0,2.0,0.0,3.0,4.0,1.0,2.0,1.0,0.0,0.0,57.0,5.0,0.0,615.0,445.0,1.0,4.0,1.0,4.0,431.0,0.0,0.0,263.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0,6.0,0.0,0.0,5.0,64.0,2.0,1.0,24.0,4.0,4.0,2.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,8.0,4.0,143500
912,912.0,1.0,4.0,22.0,138.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,4.0,6.0,29.0,0.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,4.0,223.0,5.0,0.0,164.0,122.0,1.0,4.0,0.0,4.0,252.0,0.0,0.0,116.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,2.0,0.0,0.0,5.0,13.0,2.0,1.0,139.0,4.0,4.0,2.0,0.0,0.0,38.0,0.0,12.0,0.0,0.0,2.0,2.0,9.0,6.0,0.0,8.0,0.0,88000
913,913.0,10.0,2.0,53.0,146.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,6.0,2.0,2.0,2.0,5.0,4.0,5.0,50.0,0.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,99.0,5.0,0.0,444.0,276.0,1.0,4.0,0.0,0.0,240.0,307.0,0.0,671.0,0.0,0.0,2.0,0.0,4.0,2.0,3.0,6.0,6.0,0.0,0.0,0.0,35.0,2.0,3.0,401.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,8.0,4.0,145000
914,914.0,12.0,1.0,2.0,35.0,1.0,1.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,4.0,5.0,5.0,4.0,110.0,59.0,1.0,1.0,12.0,13.0,3.0,40.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,104.0,5.0,0.0,195.0,46.0,1.0,0.0,1.0,4.0,20.0,104.0,0.0,235.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,6.0,0.0,0.0,5.0,95.0,1.0,2.0,205.0,4.0,4.0,2.0,0.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,6.0,5.0,173733
915,915.0,12.0,4.0,0.0,14.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,10.0,2.0,2.0,3.0,5.0,3.0,4.0,71.0,20.0,1.0,1.0,5.0,5.0,1.0,41.0,3.0,4.0,1.0,3.0,3.0,3.0,5.0,0.0,5.0,0.0,351.0,30.0,1.0,1.0,1.0,4.0,10.0,70.0,0.0,153.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,1.0,56.0,2.0,1.0,41.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,4.0,75000
916,916.0,0.0,0.0,21.0,409.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,2.0,0.0,2.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,0.0,1.0,15.0,5.0,0.0,275.0,15.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,6.0,0.0,0.0,5.0,44.0,2.0,1.0,56.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,0.0,35311
917,917.0,0.0,3.0,0.0,998.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,0.0,2.0,3.0,5.0,57.0,6.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,513.0,5.0,0.0,21.0,362.0,1.0,0.0,1.0,0.0,406.0,0.0,0.0,239.0,0.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,6.0,0.0,0.0,1.0,42.0,1.0,1.0,40.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,8.0,4.0,135000
918,918.0,5.0,3.0,74.0,862.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,20.0,2.0,2.0,0.0,5.0,6.0,4.0,92.0,41.0,1.0,1.0,6.0,6.0,2.0,0.0,2.0,4.0,2.0,0.0,3.0,2.0,1.0,13.0,2.0,113.0,268.0,343.0,1.0,0.0,1.0,4.0,172.0,370.0,0.0,714.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,6.0,6.0,1.0,4.0,1.0,77.0,1.0,3.0,378.0,4.0,4.0,2.0,29.0,151.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,8.0,4.0,238000
919,919.0,0.0,3.0,58.0,672.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,12.0,2.0,2.0,0.0,2.0,5.0,7.0,59.0,52.0,3.0,1.0,8.0,8.0,2.0,0.0,0.0,4.0,1.0,2.0,3.0,3.0,0.0,247.0,1.0,78.0,141.0,390.0,1.0,0.0,1.0,4.0,505.0,0.0,0.0,347.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,2.0,1.0,4.0,1.0,76.0,2.0,2.0,254.0,4.0,4.0,2.0,0.0,39.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,8.0,4.0,176500
920,920.0,5.0,3.0,41.0,329.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,5.0,5.0,4.0,95.0,44.0,1.0,1.0,6.0,6.0,1.0,61.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,415.0,5.0,0.0,49.0,220.0,1.0,0.0,1.0,4.0,190.0,196.0,0.0,540.0,0.0,1.0,2.0,1.0,3.0,1.0,2.0,5.0,6.0,0.0,0.0,1.0,80.0,1.0,2.0,157.0,4.0,4.0,2.0,188.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,8.0,4.0,201000
921,921.0,10.0,3.0,38.0,374.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,7.0,1.0,2.0,2.0,0.0,4.0,6.0,9.0,53.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,0.0,522.0,5.0,0.0,102.0,448.0,1.0,2.0,1.0,4.0,433.0,277.0,0.0,735.0,2.0,0.0,2.0,2.0,4.0,2.0,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,8.0,4.0,145900
922,922.0,0.0,3.0,36.0,576.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,8.0,6.0,2.0,0.0,2.0,5.0,4.0,106.0,56.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,7.0,5.0,0.0,677.0,472.0,1.0,0.0,1.0,4.0,459.0,0.0,0.0,288.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,4.0,6.0,1.0,2.0,1.0,91.0,0.0,2.0,99.0,4.0,4.0,2.0,46.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,5.0,169990
923,923.0,11.0,3.0,21.0,279.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,4.0,2.0,5.0,4.0,94.0,44.0,1.0,1.0,9.0,10.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,41.0,2.0,129.0,380.0,604.0,1.0,0.0,1.0,4.0,607.0,0.0,0.0,470.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,6.0,1.0,1.0,1.0,79.0,1.0,2.0,210.0,4.0,4.0,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,4.0,193000
924,924.0,0.0,3.0,50.0,577.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,2.0,2.0,0.0,2.0,5.0,5.0,81.0,30.0,1.0,1.0,9.0,10.0,1.0,100.0,3.0,2.0,1.0,2.0,3.0,3.0,1.0,310.0,3.0,137.0,0.0,633.0,1.0,4.0,1.0,4.0,640.0,0.0,0.0,513.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,5.0,6.0,1.0,4.0,1.0,66.0,2.0,2.0,263.0,4.0,4.0,2.0,231.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,8.0,4.0,207500
925,925.0,0.0,3.0,0.0,965.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,14.0,2.0,2.0,0.0,2.0,4.0,5.0,78.0,27.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,0.0,0.0,391.0,3.0,10.0,156.0,358.0,1.0,4.0,1.0,4.0,331.0,0.0,0.0,179.0,0.0,1.0,2.0,0.0,3.0,1.0,0.0,4.0,6.0,0.0,0.0,1.0,63.0,1.0,2.0,214.0,4.0,4.0,2.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,0.0,175000
926,926.0,5.0,3.0,64.0,774.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,16.0,2.0,2.0,0.0,5.0,7.0,4.0,104.0,54.0,3.0,1.0,12.0,13.0,1.0,217.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,650.0,389.0,1.0,0.0,1.0,4.0,408.0,350.0,0.0,775.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,8.0,6.0,1.0,2.0,3.0,89.0,0.0,3.0,290.0,4.0,4.0,2.0,48.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,8.0,4.0,285000
927,927.0,5.0,3.0,0.0,529.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,14.0,1.0,2.0,0.0,5.0,6.0,4.0,69.0,18.0,1.0,1.0,8.0,8.0,1.0,218.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,264.0,5.0,0.0,165.0,164.0,1.0,2.0,1.0,4.0,311.0,249.0,0.0,659.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,7.0,6.0,1.0,2.0,1.0,54.0,1.0,2.0,171.0,4.0,4.0,2.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,8.0,4.0,176000
928,928.0,0.0,3.0,0.0,756.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,2.0,7.0,4.0,102.0,51.0,3.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,5.0,0.0,5.0,0.0,761.0,654.0,1.0,0.0,1.0,4.0,676.0,0.0,0.0,572.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,5.0,6.0,1.0,4.0,1.0,87.0,1.0,2.0,200.0,4.0,4.0,2.0,127.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,4.0,236500
929,929.0,5.0,3.0,0.0,857.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,2.0,0.0,5.0,6.0,4.0,98.0,47.0,1.0,1.0,6.0,6.0,1.0,185.0,3.0,4.0,2.0,2.0,3.0,3.0,5.0,0.0,5.0,0.0,574.0,247.0,1.0,2.0,1.0,4.0,235.0,376.0,0.0,745.0,0.0,0.0,2.0,1.0,4.0,1.0,2.0,6.0,6.0,1.0,4.0,3.0,83.0,0.0,2.0,284.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,4.0,222000
930,930.0,0.0,3.0,44.0,397.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,23.0,2.0,2.0,0.0,2.0,7.0,4.0,108.0,57.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,2.0,5.0,0.0,717.0,541.0,1.0,0.0,1.0,4.0,531.0,0.0,0.0,372.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,5.0,6.0,0.0,0.0,1.0,93.0,0.0,3.0,261.0,4.0,4.0,2.0,46.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,8.0,4.0,201000
931,931.0,0.0,3.0,41.0,422.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,2.0,4.0,5.0,66.0,15.0,1.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,3.0,1.0,131.0,4.0,84.0,54.0,217.0,1.0,0.0,1.0,4.0,181.0,0.0,0.0,75.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,3.0,6.0,0.0,0.0,5.0,51.0,2.0,1.0,122.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,8.0,4.0,117500
932,932.0,0.0,3.0,55.0,745.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,21.0,8.0,2.0,0.0,2.0,8.0,4.0,107.0,56.0,3.0,1.0,12.0,7.0,3.0,200.0,0.0,4.0,2.0,0.0,1.0,3.0,5.0,0.0,5.0,0.0,769.0,678.0,1.0,0.0,1.0,4.0,701.0,0.0,0.0,620.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,6.0,6.0,1.0,2.0,1.0,92.0,0.0,3.0,357.0,4.0,4.0,2.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,8.0,4.0,320000
933,933.0,0.0,3.0,34.0,335.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,5.0,2.0,2.0,0.0,2.0,6.0,4.0,105.0,54.0,1.0,1.0,12.0,13.0,1.0,138.0,2.0,4.0,2.0,2.0,3.0,0.0,2.0,3.0,5.0,0.0,721.0,561.0,1.0,0.0,1.0,4.0,548.0,0.0,0.0,396.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,90.0,1.0,2.0,235.0,4.0,4.0,2.0,118.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,4.0,190000
934,934.0,0.0,3.0,109.0,1048.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,12.0,3.0,2.0,0.0,2.0,6.0,6.0,61.0,57.0,0.0,5.0,13.0,14.0,2.0,0.0,3.0,4.0,1.0,2.0,3.0,1.0,2.0,188.0,5.0,0.0,79.0,39.0,1.0,0.0,1.0,4.0,722.0,0.0,0.0,693.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,7.0,6.0,1.0,2.0,1.0,46.0,1.0,2.0,186.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,4.0,242000
935,935.0,1.0,3.0,23.0,130.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0,2.0,0.0,2.0,3.0,4.0,30.0,3.0,1.0,1.0,8.0,8.0,1.0,63.0,3.0,2.0,2.0,1.0,3.0,2.0,5.0,0.0,5.0,0.0,382.0,42.0,1.0,2.0,1.0,4.0,63.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,3.0,6.0,0.0,0.0,5.0,39.0,2.0,2.0,205.0,4.0,4.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,4.0,79900
936,936.0,0.0,3.0,38.0,551.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,20.0,2.0,2.0,0.0,2.0,6.0,4.0,104.0,53.0,1.0,1.0,12.0,13.0,0.0,0.0,2.0,4.0,2.0,2.0,3.0,3.0,2.0,426.0,5.0,0.0,212.0,388.0,1.0,0.0,1.0,4.0,385.0,0.0,0.0,221.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,3.0,6.0,0.0,0.0,1.0,89.0,1.0,2.0,225.0,4.0,4.0,2.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,8.0,4.0,184900
937,937.0,5.0,3.0,46.0,504.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,21.0,2.0,2.0,0.0,5.0,6.0,4.0,106.0,55.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,3.0,2.0,2.0,133.0,5.0,0.0,480.0,350.0,1.0,0.0,1.0,4.0,321.0,235.0,0.0,655.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,1.0,2.0,1.0,91.0,1.0,2.0,311.0,4.0,4.0,2.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,4.0,253000
938,938.0,5.0,3.0,44.0,368.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,5.0,2.0,2.0,0.0,5.0,6.0,4.0,107.0,56.0,1.0,1.0,12.0,13.0,2.0,0.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,212.0,5.0,0.0,560.0,507.0,1.0,0.0,1.0,4.0,497.0,83.0,0.0,650.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,5.0,6.0,0.0,0.0,1.0,92.0,1.0,3.0,399.0,4.0,4.0,2.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,5.0,239799
939,939.0,6.0,3.0,0.0,1039.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,5.0,6.0,6.0,43.0,0.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,5.0,0.0,5.0,0.0,603.0,297.0,1.0,0.0,1.0,4.0,388.0,366.0,0.0,781.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,8.0,6.0,2.0,4.0,1.0,28.0,2.0,1.0,74.0,4.0,4.0,2.0,20.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,4.0,244400
940,940.0,10.0,3.0,26.0,835.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,11.0,2.0,2.0,2.0,2.0,5.0,4.0,77.0,26.0,1.0,1.0,9.0,10.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,1.0,4.0,468.0,3.0,76.0,246.0,648.0,1.0,4.0,1.0,4.0,664.0,0.0,0.0,544.0,0.0,0.0,2.0,0.0,4.0,2.0,3.0,6.0,6.0,0.0,0.0,1.0,62.0,2.0,2.0,238.0,4.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,4.0,150900
941,941.0,5.0,3.0,0.0,367.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,8.0,8.0,2.0,0.0,5.0,6.0,4.0,100.0,49.0,1.0,1.0,12.0,13.0,1.0,197.0,2.0,4.0,2.0,2.0,3.0,3.0,0.0,393.0,5.0,0.0,124.0,270.0,1.0,0.0,1.0,4.0,255.0,315.0,0.0,691.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,6.0,6.0,1.0,4.0,3.0,85.0,1.0,2.0,95.0,4.0,4.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,4.0,214000
942,942.0,10.0,3.0,13.0,245.0,1.0,0.0,0.0,3.0,0.0,4.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,78.0,27.0,1.0,1.0,8.0,8.0,2.0,0.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,606.0,5.0,0.0,0.0,531.0,1.0,4.0,1.0,4.0,520.0,0.0,0.0,361.0,2.0,0.0,2.0,0.0,4.0,2.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,7.0,0.0,150000
943,943.0,10.0,3.0,71.0,1041.0,1.0,0.0,3.0,2.0,0.0,4.0,0.0,11.0,2.0,2.0,2.0,2.0,4.0,3.0,68.0,17.0,1.0,1.0,6.0,10.0,2.0,0.0,3.0,4.0,1.0,3.0,3.0,0.0,5.0,0.0,5.0,0.0,747.0,617.0,1.0,4.0,1.0,4.0,616.0,0.0,0.0,479.0,0.0,0.0,2.0,0.0,4.0,2.0,3.0,6.0,6.0,0.0,0.0,1.0,53.0,2.0,2.0,240.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,8.0,4.0,143000
944,944.0,0.0,3.0,0.0,929.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,23.0,2.0,2.0,0.0,7.0,5.0,5.0,59.0,8.0,1.0,1.0,6.0,6.0,1.0,278.0,3.0,4.0,1.0,3.0,3.0,3.0,2.0,27.0,4.0,69.0,218.0,158.0,1.0,2.0,1.0,0.0,475.0,0.0,0.0,304.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,5.0,6.0,1.0,2.0,2.0,44.0,1.0,2.0,202.0,4.0,4.0,2.0,0.0,99.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,137500
945,945.0,4.0,4.0,69.0,381.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,4.0,5.0,5.0,46.0,3.0,1.0,12.0,13.0,2.0,0.0,3.0,4.0,0.0,3.0,3.0,3.0,3.0,525.0,5.0,0.0,0.0,332.0,1.0,4.0,1.0,4.0,378.0,78.0,3.0,610.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,6.0,0.0,0.0,5.0,49.0,2.0,2.0,145.0,4.0,4.0,2.0,15.0,0.0,101.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,3.0,8.0,4.0,124900
946,946.0,8.0,3.0,41.0,295.0,1.0,0.0,3.0,3.0,0.0,4.0,0.0,12.0,2.0,2.0,0.0,7.0,4.0,5.0,60.0,9.0,1.0,1.0,6.0,6.0,1.0,79.0,3.0,2.0,1.0,3.0,3.0,0.0,0.0,383.0,1.0,60.0,39.0,369.0,1.0,4.0,1.0,4.0,346.0,0.0,0.0,192.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,4.0,6.0,1.0,4.0,1.0,45.0,1.0,1.0,361.0,4.0,4.0,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,4.0,143000
